did,name,gender
266800,tulsi,unknown
2803286,john coltrane orchestra,male
1387286,hideki tachibana,male
667794,keiko komori,female
1364540,akira kito,male
1048001,yoshiyuki kawaguchi,male
3561107,tsunoken,unknown
1387813,aya murodate,female
1387814,hiroyuki otsuka,male
3561108,sachiko nakajima,female
166020,alata suzuki,unknown
798116,mitsuhide tatsumi,unknown
541897,yoichiro kita,male
1192504,daisuke takaoka,male
3373242,jameelah ali,unknown
585721,tomas du vall,male
2178861,joão capinha,male
5400220,raimundo semedo,male
5400221,diana mortágua,female
1720045,margarida campelo,female
3103209,diogo duque,male
1731683,afonso cabral,male
1682841,francisca cortesão,female
961809,max roach his chorus and orchestra,male
224505,peter brötzmann octet,male
373677,baba duru oshun,male
405760,curtis porter,male
548293,ysabel morel,unknown
548294,lonnie elder,male
1111729,hollis flatt,male
1207275,catherine norris,female
516110,leonard hartman,male
2631365,yoshinori fukui,male
4799765,milder ps,unknown
1219169,lisa reuter,female
675659,johannes lundberg,male
156925,lisbeth diers,female
5627082,sjöströmska string quartet,unknown
1763711,david byström,male
11200841,märta eriksson,female
428925,ellen hjalmarsson,female
4799750,jenny sjöström,female
890272,charles james williams,male
946969,gene easton,male
890271,charles handy,male
785815,ella jackson,female
890269,patricia ann smith,female
594692,tan tan,male
3605693,temare haregu,unknown
538537,andrew wilson,male
592953,yohannes tekola,unknown
2425331,curtis fuller's quintet,male
2273866,the max roach trio,female
317192,tutty moreno,unknown
315792,perinho albuquerque,unknown
533956,perna fróes,unknown
1005749,frank charles,male
3495010,yusuf mumin,male
1625407,ronald devaughn,male
3496328,haasan-al-hut,unknown
2809085,łukasz hernik,male
322845,sal marquez,male
987399,ed wedberg,male
980239,ferris bender,male
2047849,the lester young-teddy wilson quartet,female
965186,orquestra fantasma,unknown
257996,bernard pettaway,male
256612,teddy nance,male
257994,chris capers,male
6322487,mike peden,male
2759890,tony higgins,male
6461149,tetsuya morimura,male
6390584,tohru aizawa,male
6461150,kyoichiroh morimura,unknown
406692,donald best,male
3585937,david williams,male
2591300,greylin t. hunter,unknown
2598860,philip harris,male
2591303,donna m. taylor,female
3585938,"melva ""lady"" adams",female
1075447,dave johnson,male
450455,bayeté,unknown
699773,diwan motihar,unknown
737626,kusum thakur,female
794436,dewan motihar trio,unknown
737628,the irene schweizer trio,female
1014400,lucious randolph,male
558702,the horace silver trio,female
4155507,bertha schaefer gallery,female
2335540,the art tatum - ben webster quartet,female
712003,richard hackett,male
711997,elaine beener,female
711994,barbara dove,female
711995,edward walrond,male
711998,evelyn goodwin,female
553904,fulumi prince,unknown
711992,mildred weston,female
711996,norman right,male
424139,sidney smith,male
3116987,cem kurosman,male
1531391,andré roberge,male
3219115,caroll bérard,unknown
1531392,martin murray,male
1531393,réjean yacola,unknown
6900687,tomasz stanko septet,male
1046962,wiesław kowalewski,male
1116069,arturo vitale,male
1160097,giovanni vigliar,male
643320,lula nascimento,female
822290,chris votek,male
7244742,emily elkin,female
7492347,niall ferguson,male
8978359,alexandra domingo,female
8119944,brett mcdermid,male
8028202,dyasono,unknown
13142115,glynis davies,female
11063576,jeff eames,male
8003425,katharine eames,female
6540339,linnea sablosky,female
6255606,luc kleiner,male
5958076,micaela tobin,female
4586084,michael kohl,male
13142118,mikaela elson,female
13142121,rayah clarkson,unknown
11368496,sean fitzpatrick,male
3921660,sharon kim,female
8073065,vj rosales,unknown
3842917,amber navran,female
7999671,rob sheppard,male
3962150,adam ratner,male
7999670,chiquita magic,female
5714414,paul cornish,male
404975,rai thistlethwayte,unknown
6369963,corbin jones,male
13142124,kyle richter,female
5999477,jon hatamiya,male
4745983,aaron janik,male
10494865,aidan lombard,male
3842916,andris mattson,male
13142127,chris clarkson,male
8957206,robert murray,male
6303729,daniel jacobs,male
9113386,ethan moffitt,male
4233290,chrysanthe tan,unknown
7313451,lily honigberg,female
6366753,megan shung,female
5041008,nora germain,female
7690260,sabrina parry,female
6540338,yu-ting wu,unknown
1496101,ben geloum,male
434958,jacek bednarek,male
1448647,grzegorz gierłowski,male
339995,ewa wanat,female
1448646,jerzy milian trio,male
1182469,edward skinner,male
918721,william cochran,male
282172,louis cruz,male
383102,roberto rodriguez,male
1856411,paweł urowski,male
1473959,bartek kapsa,unknown
1473961,kuba kapsa,unknown
460188,tomasz glazik,male
443846,joby jobs,unknown
443845,pierre zogo,male
283760,jerry malekani,male
443848,freddy mars,male
389086,manu rodanet,male
443847,patrice galas,male
1075909,albert guez,male
1075910,kakino de paz,unknown
1237618,greg duggan,male
1627487,jose gandia,male
719955,the barnard-columbia chorus,female
719951,charles grau,male
268251,mary ann hoxworth,female
719952,nhā khê,unknown
298583,wilby fletcher,unknown
1865947,strong silent type,unknown
574956,takeshi hatae,male
6176519,arata inoue,female
10133401,asuka,female
1534536,takeshi kurihara,male
6558903,shiori tanabe,female
3195416,shunsuke kimura,male
2176772,sachi sawada,female
2000423,lee palmer,male
1228718,peter blackwood,male
1228499,nicola meecham,female
434532,chris caldwell,male
1228497,jon rebbeck,male
1228498,rob buckland,male
1228503,tim redpath,male
1228502,alun thomas,male
840488,andrew davis,male
136131,music inc,unknown
1648953,yelfris valdés,unknown
745695,peter brötzmann sextet,male
745694,peter brötzmann quartet,male
1125187,the cairo jazz band,female
1294321,alexandre,male
4070458,romildo t. santos,male
2349819,laércio de freitas,unknown
5302184,péricles gomide,unknown
7526310,david wade,male
892351,nate pryor,female
584730,"pharaoh don ""hippmo""",unknown
584733,pharaoh black herman,unknown
584732,pharaoh shango njoko,unknown
474492,oye bisi nalls,unknown
584738,pharaoh alious,unknown
1807467,willie woods,male
584737,pharaoh ki,unknown
433998,peter veitch,male
741252,julio segovia,male
1864894,ha ha ha productions,male
741251,giles leaman,male
741253,braco,male
580906,neil rennie,male
177197,james black,male
1494916,tommy goldman,male
411428,hans isgren,male
3613993,roger burk,male
1018055,steen claësson,male
3613991,anana rydvall,unknown
3613989,lil stålheim,female
3613990,marianne rydvall,female
3613988,mona barbera,female
3613994,nikko stålheim,unknown
3613992,ole sophus amfred,male
1494915,helen eggert,female
613979,joe tekula,male
636022,robert didomenica,male
361091,harry zaratzian,male
921926,roland vamos,male
96542,paavo,male
13562611,владимир белоусов,unknown
1417530,михаил логунцов,unknown
1576363,шамамед бяшимов,unknown
1417528,ришад шафиев,unknown
1417535,мурад садыков,unknown
1417536,станислав морозов,unknown
1417532,юсиф алиев,unknown
1417531,александр стасюкевич,unknown
1417534,шамиль курманов,unknown
2065144,ильяс реджепов,unknown
2065147,хаджириза эзизов,unknown
272933,george barron,male
272928,geeta vashi,female
2565552,eve mclaughlin,female
353749,jack tracy,male
475013,adenola,unknown
292566,charlie saunders,male
374169,victor brown,male
508376,chris taylor,male
3540612,bleu valdimer,unknown
3540610,project dragon,unknown
571923,cato thomassen,male
982734,two bands and a legend,unknown
1151034,gary stevan,male
5737710,pete yelding,male
3869396,tom moore,male
1454094,amar mecharaf,male
1518345,mahamad hadi,unknown
503028,louis cesar ewande,male
1454093,michel rutigliano,male
1454090,rahmann,unknown
1417527,степан степаньянц,unknown
1417529,олег королев,unknown
1417526,вахид ризаев,unknown
282559,howard collins,male
1406159,al kiger,male
381988,godfrey mclean,male
3463123,chaz prymek,male
3722477,chris jusell,male
3080941,king tears bat trip,male
406691,percy france,male
2859940,toyoyuki tanaka,unknown
4168600,kanesaki group,unknown
4168601,nakanishi ensemble,unknown
8027730,izumi yamamoto,female
5244484,futoshi okamura,male
2500896,jun isobe,male
7818915,kuramochi hitoshi,unknown
2500895,hwang taeil,unknown
1401791,ryoichi saito,male
1387808,takayuki matsumura,male
13625422,chie mukai,female
2500901,takako hasegawa,female
2500898,toyo matsubara,female
2500891,yoshihiro shimomura,male
2500903,pero,male
13625464,sayaka,female
2500892,kenichi aoyama,male
2500894,shinichi watabe,male
13625605,naoko koyama,female
435393,james scales,male
1517502,spartacus r,unknown
868485,wendell richardson,male
522726,loughty amao,unknown
437657,mac tontoh,male
646844,beaux arts string quartet,unknown
669736,harry shulman,male
274261,george scott,male
900761,lorraine cousins,female
308379,harold white,male
135926,gary bartz ntu troop,male
1049586,omar rodriguez lopez quintet,male
603990,maria booker,female
663531,yuji imamura,male
357629,monty stark,male
4548269,dara bloom,female
1067472,coen aalberts,male
403092,jackson krall,male
5496093,rachel housle,female
8851132,universal tonality string quartet,unknown
992347,eri yamamoto,female
3768852,andrea wolper,female
3307833,matt lambiase,male
8851138,jim ferraiuolo,male
8851141,illay sabag,unknown
8851144,kayla milmine-abbott,female
538953,ben stapp,male
8851147,reina murooka,female
8851150,tina burova,female
1317142,burt korall,male
2085864,steve lehman octet,male
6193555,maciek lasserre,unknown
5519904,gaston bandimic,male
5519903,sélébéyone,unknown
261978,jose valiente,male
346541,evilio quintero,unknown
344110,dollar brand duo,unknown
334141,hosea taylor,male
692740,josiah ilori,male
262423,solomon g. ilori,male
728853,solomon ilori & his afro-drum ensemble,male
435394,wilburn green,male
3496268,witold bargiel,male
6297173,ziemowit klimek,male
6297171,wojtek warmijak,unknown
6315322,tomir śpiołek,unknown
337190,joaquim paes henriques,male
799180,joão américa,male
2338612,flavio d'alincourt,male
269452,jose soorez,male
390924,josé paulo,male
269451,luiz parga,unknown
355686,jack gregg,male
361103,billy malone,male
361102,larry curtis,male
361104,gayle palmore,female
457392,khalil mhdri,male
421870,keith loving,male
457391,mickey turner,male
880042,joe texidor,male
4438332,łukasz lembas,male
2392544,arkadiusz lerch,male
3530746,rafał wawszkiewicz,male
771710,sergio pastora rodriguez,male
532465,mark parrish,male
1724791,sounds of liberation,unknown
719647,rashid salim iv,male
725319,dwight james,male
1393925,omar hill,male
469877,zoran terzic,male
2202752,cool quartett,unknown
679308,hisashi nagao,male
693903,charles macey,male
358129,babe clark,unknown
268008,jimmy warren,male
2757563,stefan nowakowski,male
3954728,maciek zwierzchowski,unknown
365564,ronnie beer,male
258909,aurell ray,unknown
254109,juno lewis,female
2632410,buddy rich and his sextet,male
7644081,chaouki family,unknown
307083,steve sattan,male
307085,eleana sternberg,female
3675428,jan mahoney,male
3675436,shane boyes-korkis,male
1760911,erik waterman,male
5012174,justyna jablonska,female
5771735,julian appleyard,male
5771734,sinéad gallagher,female
5771733,feargus hetherington,male
283637,beth anne hatton,female
306337,jerzy piotrowski,male
11322653,angel williams-silvera,male
11363654,louise labelle,female
9746542,petra luke,female
5242241,teni tinks,unknown
331316,wayne urquhart,male
6937951,benjamin totten,male
8683093,mark mollison,male
7698494,tobi adenaike-johnson,male
5729169,amy frenchum,female
12037888,chris tyler,male
12037891,clint dawson,male
12037894,ivy dawson,female
3435511,james mollison,male
6339234,luke farnell,male
5431492,tj koleoso,unknown
5806223,junior alli-balogun,unknown
387483,antonia pagulatos,female
12037897,athalie armon-jones,unknown
2375060,sam kennedy,male
4791141,joe dyson,male
3633790,cliff hines,male
2246307,mieko togashi,female
164706,william patterson,male
1216529,camille tominaro,female
330362,steve marsh,male
733357,tim misica,male
443502,george mcmullen,male
2901932,mark jones,male
1122994,michael vlatkovich,male
1576348,robbie hioki,male
464129,dennis farias,male
1471831,moritz von oswald trio,male
1852991,mitsuo hosokawa,male
1813413,takashi imai,male
2178357,jacek mazurkiewicz,male
1158740,roy wooten,male
2356125,joão mortágua,male
2909742,pedro pinto,male
1616373,david pires,male
1797191,joel silva,male
7245940,sérgio rodrigues,male
1257791,the ralph brewster singers,female
2017146,the gossip of jaxx,female
312262,jessamy calkin,unknown
312261,katy beale,female
312259,philippa holland,female
4712040,mike wilkins,male
6706173,jose paquito hernandez,male
2459098,misha marks,male
6356042,mark lewandowski,male
2874031,gustavo nandayapa,male
5526184,ronen itzik,male
1115117,larry kwartowitz,male
4093437,maría emilia martínez,female
6706167,bernardo ron,male
936596,federico schmucler,male
4712042,moss freed,unknown
6706174,omar medina,male
1115119,nick shellenberger,male
6706172,fausto palma,male
3840784,chatran gonzalez,unknown
2295689,marlon sobol,male
6706177,carlos metta,male
1706273,daniel zlotnik,male
6706178,mauricio moro,male
538659,paul booth,male
3774477,sam eastmond,male
6706171,edson ontiveros,male
4258168,rolando morejon,male
996264,sonny rollins quintet,male
4906860,bharghava halambi,unknown
2684516,giridhar udupa,unknown
4906862,k. raja,unknown
4906861,mysore n. karthik,unknown
2845968,masahiko sato & sound breakers,male
675856,markus kneubühler,male
1843172,emmanuel escoffier,male
6619276,amadou kouyate,unknown
7058571,munir zakee richard,male
7058569,themba mkhatshwa,unknown
5612369,mike larry draw,male
7058570,devan mayfield,male
376531,kiriko nananan,female
295288,james ola folami,male
295289,art blakey & the afro-drum ensemble,male
2506285,cyril pansal,male
1575740,christophe mevel,male
1575754,gael loison,male
1127191,yannick martin,male
2506287,krystian sarrau,male
2741583,philippe champion,male
2226948,alicia merz,female
2506282,ronan mac erlaine,male
1810827,zalie bellacicco,unknown
3597367,peter brötzmann chicago octet,male
393176,peter brötzmann chicago tentet,male
821721,max hediguer,male
821720,marcel sabiani,male
345802,vyacheslav ganelin,male
2696983,ganelin / tarasov / chekasin,unknown
5062867,cal tjader - stan getz sextet,male
252027,kwame hadi,unknown
7662950,nyx nótt,unknown
1746194,douglas yates,male
12372058,alicia costantino,female
12372061,irene suh,female
