christian muthspiel;big band,jazz-funk
ingrid oberkanins;big band,jazz-funk
robert riegler;big band,jazz-funk
gregor hilbe;big band,jazz-funk
jean-philippe zwahlen;big band,avant-garde music,free jazz
yves massy;big band,avant-garde music,free jazz
bernard trinchan;big band,avant-garde music,free jazz
danilo moccia;big band,avant-garde music,free jazz
patrick lehmann;big band,avant-garde music,free jazz
alain della maestra;big band,avant-garde music,free jazz
philipe demierre;big band,avant-garde music,free jazz
pascal auberson;big band,avant-garde music,free jazz
william "bill" holden;big band,avant-garde music,free jazz
nat reeves;bebop,post-bop,jazz fusion
peter bernstein;jazz
kimiko itoh;cool jazz,soul music
vic vergeat;hard rock,pop music,psychedelic rock,rock music
steeve lee;hard rock,psychedelic rock
hene habegger;hard rock,psychedelic rock
andy pupato;hard rock,psychedelic rock
hans peter "hape" brüggemann;hard rock,psychedelic rock
mandy meyer;hard rock,psychedelic rock
monserrat caballe;vocal music,classical music
manuel burgueras;vocal music,classical music
shaun verreault;hard rock,country music,rock music,blues
earl peireira;hard rock,rock music,blues
safwan javed;hard rock,rock music,blues
vasco rossi;pop music,rock music
deen castronovo;pop music,rock music
massimo riva;pop music,rock music
davide romani;pop music,rock music
alberto rocchetti;pop music,rock music
andrea innesto;pop music,rock music
clara moroni;pop music,rock music
ted murdock;bebop,soul music,rhythm and blues
roger imgram;bebop,soul music,rhythm and blues
tom fowler;bebop,soul music,rhythm and blues
estella yarbrough;bebop,soul music,rhythm and blues
kathy mackey;bebop,soul music,rhythm and blues
peter turre;bebop,soul music,rhythm and blues
kenneth carr;bebop,soul music,rhythm and blues
michel laewrey;bebop,soul music,rhythm and blues
steve sigmund;bebop,soul music,rhythm and blues
kenneth scharf;bebop,soul music,rhythm and blues
david hoffmann;bebop,soul music,rhythm and blues
william waters;bebop,soul music,rhythm and blues
james farnsworth;bebop,soul music,rhythm and blues
katrina harper;bebop,soul music,rhythm and blues
karen evans;bebop,soul music,rhythm and blues
tonett mckinney;bebop,soul music,rhythm and blues
steven elliott;bebop,soul music,rhythm and blues
alford jackson;bebop,soul music,rhythm and blues
riz maslen;ambient music,trip hop
jake wherry;hip hop culture,funk,jazz-funk
ollie teeba;hip hop culture,funk,jazz-funk
micky moody;hip hop culture,funk,jazz-funk
ralph lamb;hip hop culture,funk,jazz-funk
matt black;downtempo,electronica,trip hop
j. more;downtempo,electronica,trip hop
jaron lanier;electronic music,free jazz,avant-garde music
bigtwin;electronic music,free jazz,avant-garde music
christoph grab;bebop,cool jazz
stefan stahel;bebop,cool jazz
nick liebmann;bebop,cool jazz
lee konitz;bebop,cool jazz
polar;indie pop,folk rock
jean-philippe mercier;indie pop,folk rock
fred jimenez;indie pop,folk rock
alexis trembley;indie pop,folk rock
paul david godfrey;alternative rock,electronica,trip hop
simon goldstone;alternative rock,electronica,trip hop
leigh gordon;alternative rock,electronica,trip hop
dan bitney;post-rock,indie rock
john herndon;post-rock,indie rock
douglas mccombs;post-rock,indie rock
john mcentire;post-rock,indie rock
jeff parker;post-rock,indie rock
rob mazurek;post-rock,indie rock
a.j. croce;pop music,country music,blues
dave durtis;pop music,country music,blues
paul kimbarow;pop music,country music,blues
joellen friedkin;country music,blues
reginald mcbride;country music,blues
koko ouadjah;crossover jazz,house music
vincent limouzin;crossover jazz,house music
lionel belmondo;crossover jazz,house music
stephane belmondo;crossover jazz,house music
patrick sibille;crossover jazz,house music
kettly ndel;crossover jazz,house music
daniel bechet;electronica,house music
laurence martinez;electronica,house music
eric gillet;electronica,house music
cyrill diallo;electronica,house music
finn martin;electronica,house music
scan x;techno
amadou barry;music of Africa,rapping
moustafa mouhmin;music of Africa,rapping
mamané thiam;music of Africa,rapping
yvan jacquemet;rapping
fider escro;rapping
le rat luciano;rapping
don choa;rapping
menzo;rapping
dj djel;rapping
blaze;rapping
pone;rapping
supa john;hip hop culture,reggae
big red;hip hop culture,reggae
daddy mory;hip hop culture,reggae
antonio stanley;hip hop culture,reggae
kenton brown;hip hop culture,reggae
trevor "drums" fagan;hip hop culture,reggae
winston saxon;hip hop culture,reggae
hector zazou;pop music,world music,avant-garde music
lasairfhíona;pop music,world music,avant-garde music
breda mayock;pop music,world music,avant-garde music
patrick morgenthaler;pop music,world music,avant-garde music
christian lechevretel;pop music,world music,avant-garde music
daniel largent;pop music,world music,avant-garde music
renaud pion;pop music,world music,avant-garde music
marie-jeanne séréro;pop music,world music,avant-garde music
robert harris;pop music,world music,avant-garde music
jean-paul elysée;pop music,world music,avant-garde music
olivier concy;pop music,world music,avant-garde music
alain deshagette;pop music,world music,avant-garde music
jean-marc reyno;pop music,world music,avant-garde music
thierry francois;pop music,world music,avant-garde music
edouard lavanne;pop music,world music,avant-garde music
paulo soares;world music,vocal music
josé marino de freitas;world music,vocal music
coco mbassi;music of Africa
jean-philippe claverie;music of Africa
sidney thiam;music of Africa
catherine renoir;music of Africa
jeff chambers;hard bop,post-bop
tony martinez;music of Latin America,Afro-Cuban jazz
leandro saint-hill;music of Latin America,Afro-Cuban jazz
gendrickson mena;music of Latin America,Afro-Cuban jazz
dany martinez;music of Latin America,Afro-Cuban jazz
alberto stivens;music of Latin America,Afro-Cuban jazz
alberto hernandez;music of Latin America,Afro-Cuban jazz
luis alemany;music of Latin America,Afro-Cuban jazz
carlos godines;music of Latin America,Afro-Cuban jazz
emilio del monte;music of Latin America,Afro-Cuban jazz
el jíbaro;music of Latin America,Afro-Cuban jazz
coto tres;music of Latin America,Afro-Cuban jazz
ignacio "nachito" herrera;music of Latin America,Afro-Cuban jazz
juan formell;world music,Afro-Cuban jazz
cesar pedroso;world music,Afro-Cuban jazz
roberto hernandez;world music,Afro-Cuban jazz
mario enrique "mayito" rivera godinez;world music,Afro-Cuban jazz
pedro calvo;world music,Afro-Cuban jazz
pedro césar fajardo;world music,Afro-Cuban jazz
gerardo miro;world music,Afro-Cuban jazz
boris luna;world music,Afro-Cuban jazz
jorge leliebre;world music,Afro-Cuban jazz
julio cesar noroña;world music,Afro-Cuban jazz
hugo morejon;world music,Afro-Cuban jazz
alvaro collado;world music,Afro-Cuban jazz
edmundo pino;world music,Afro-Cuban jazz
manuel labarrera;world music,Afro-Cuban jazz
samuel formell;world music,Afro-Cuban jazz
cassius richmond;hard bop,free jazz
kathi farmer;hard bop,free jazz
david zeiher;hard bop,jazz-funk
davis levray;hard bop,jazz-funk
nathanil scott;hard bop,jazz-funk
carl orr;post-bop,jazz fusion,jazz-funk
stefan rademacher;post-bop,jazz fusion,jazz-funk
akira onozuka;bossa nova,Latin jazz,Afro-Cuban jazz
jun kajiwara;bossa nova,Latin jazz,Afro-Cuban jazz
koichi osamu;bossa nova,Latin jazz,Afro-Cuban jazz
yoshihito oto;bossa nova,Latin jazz,Afro-Cuban jazz
pal nyhus;jazz fusion,drum and bass
gunter hampel;hip hop culture,funk,jazz-funk
phil.i.p.;hip hop culture,funk,jazz-funk
aleksey;hip hop culture,funk,jazz-funk
tachi;hip hop culture,funk,jazz-funk
air-knee;hip hop culture,funk,jazz-funk
york;hip hop culture,funk,jazz-funk
george bishop;hip hop culture,funk,jazz-funk
tom bennecke;hip hop culture,funk,jazz-funk
jan-heie erchinger;hip hop culture,funk,jazz-funk
christian eitner;hip hop culture,funk,jazz-funk
dirk erchinger;hip hop culture,funk,jazz-funk
nils wogram;hip hop culture,funk,jazz-funk
sens unik;hip hop culture,funk,jazz-funk
james raymond;jazz fusion,folk rock
stevie distanislao;jazz fusion,folk rock
jeffrey darnell;folk rock
chris cambell;folk rock
peter "mintos" akinrinlola;hip hop culture
sharon campbell;hip hop culture
colin "steamfish" mcneish;hip hop culture
leroy brown;hip hop culture
slewfoot;hip hop culture
ken foley;jazz fusion,soul music
face walsh;drum and bass,jazz-funk,trip hop
helen thomas;drum and bass,jazz-funk,trip hop
fiona griffith;drum and bass,jazz-funk,trip hop
sarah button;drum and bass,jazz-funk,trip hop
natalia bonner;drum and bass,jazz-funk,trip hop
catherine browning;drum and bass,jazz-funk,trip hop
sophie sirota;drum and bass,jazz-funk,trip hop
andy nice;drum and bass,jazz-funk,trip hop
everton nelson;drum and bass,jazz-funk,trip hop
carol crosbey;drum and bass,jazz-funk,trip hop
sandra escoffry;drum and bass,jazz-funk,trip hop
luke parkhouse;drum and bass,jazz-funk,trip hop
brad munn;drum and bass,jazz-funk,trip hop
noel ram;drum and bass,jazz-funk,trip hop
marc clair;drum and bass,jazz-funk,trip hop
dego;drum and bass,jazz-funk,trip hop
michel alibo;post-bop,jazz fusion,world music
bojan zulfi;post-bop,jazz fusion,world music
hamid mestari;post-bop,jazz fusion,world music
vicent mascart;post-bop,jazz fusion,world music
per "ruskträsk" johansson;jazz fusion,jazz-funk
henrik jansson;jazz fusion,jazz-funk
jan robertson;jazz fusion,jazz-funk
cornelius claudio kreusch;bebop,post-bop
camille gainer;bebop,post-bop
kid loco;downtempo,acid jazz,trip hop
lo keys;downtempo,acid jazz,trip hop
mark brydon;indie pop,trip hop
roisin murphy;indie pop,trip hop
paul slowley;indie pop,trip hop
eddie stevens;indie pop,trip hop
dan duncan;hip hop culture,drum and bass
simon visipi;hip hop culture,drum and bass
beau thomas;hip hop culture,drum and bass
tim cansfield;hip hop culture,drum and bass
killian madden;hip hop culture,drum and bass
mc conrad;hip hop culture,drum and bass
mc drs;hip hop culture,drum and bass
seba;hip hop culture,drum and bass
peu meurrahy;música popular brasileira
claudio infante;música popular brasileira,folk rock
jorginho gomes;música popular brasileira,samba,rock music
gustavo de dalva;música popular brasileira
baby consuelo;música popular brasileira,samba,rock music
paulinho boca de cantor;música popular brasileira,samba,rock music
luiz galvão;música popular brasileira,samba,rock music
antulio madureira;música popular brasileira,big band
claudio moura;música popular brasileira,big band
sérgio godoy;música popular brasileira,big band
zilmar filho;música popular brasileira,big band
mozart ramos;música popular brasileira,big band
adelmo apoconio;música popular brasileira,big band
diógenes "colorau" pires;música popular brasileira,big band
pedro;música popular brasileira,big band
hugo madureira;música popular brasileira,big band
deca;música popular brasileira,big band
jesus bola;música popular brasileira,big band
suenia aragao;música popular brasileira,big band
renata;música popular brasileira,big band
herbert azul;música popular brasileira
chico silva;música popular brasileira
rudnei monteiro;música popular brasileira
rose monteiro;música popular brasileira
patricia sampaio;música popular brasileira
moises gabrielli;música popular brasileira
johnny scott;gospel music,soul music,rhythm and blues,blues
james delaney;soul music,blues
lian bradley;soul music,blues
kevin glacken;traditional folk music
mike scott;folk rock
bob geldof;folk rock
pete briqette;folk rock
niall power;folk rock
alan dunn;folk rock
bob loveday;folk rock
anthony zamagni;rock music,blues
keb mo';rock music,rhythm and blues,blues
k.w. shepherd;rock music,rhythm and blues,blues
gary pouson;jazz fusion
pape abdou seck;jazz fusion
kenny wayne shepherd;rock music,blues
jimmy wallace;rock music,blues
noah hunt;rock music,blues
robby emerson;rock music,blues
sam bryant;rock music,blues
octavio cortes;salsa,Latin jazz
joel marquez;salsa,Latin jazz
igor moreno;salsa,Latin jazz
don rondolph;salsa,Latin jazz
john paulus;rock music,blues
anton gimenez;flamenco
jose suavez;flamenco
estrella morente;flamenco
mirankar khalsa;flamenco
pedro ojesto;flamenco
fernando anguita;flamenco
julio munoz;flamenco
manuel parrilla;flamenco
pepe carbonel;flamenco
josé manuel "el bandolero" ruíz motos;flamenco
vicente suero;flamenco
juan carrasco;flamenco
joaquin cortes;flamenco
enrique morente;flamenco
charo manzano;flamenco
al hood;big band,jazz fusion
matt james;big band,jazz fusion
ian nevins;big band,jazz fusion
chris collins;big band,jazz fusion
larry panella;big band,jazz fusion
mark bettcher;big band,jazz fusion
scott bliege;big band,jazz fusion
antonio garcía;big band,jazz fusion
peter fessler;jazz
thomas hall;soul music,jazz
brent carter;funk
norbert stachel;funk
bill churchville;funk
jesse mcguire;funk
jeff tamelier;funk
lawrence cornett;funk
april wood;funk
inaya day;funk
henry benefield;funk
robert harding;funk
greg fitz;funk
don bynum;funk
robert brookins;funk,blues
cible ezur;funk,blues
jeroen rietbergen;cool jazz,funk
michel van schie;cool jazz,funk
ton dijkman;cool jazz,funk
nelson guimarães;music of Africa,funk
oluwakemi akanni;music of Africa
toyin atanda;music of Africa
kikelomo moses;music of Africa
alli mohammad;music of Africa
abiodum lawal;music of Africa
olushina omoroga;music of Africa
nojeem lasisi;music of Africa
julius toye;music of Africa
akin ajayi;music of Africa
abiodun fatoke;music of Africa
sunday akpan;music of Africa
olufemi owomoyela;music of Africa
bunmi sanya;music of Africa
bola abimbola;music of Africa
olatunji kehinde;music of Africa
kalifa diarra coulibaly;music of Africa
djouma coulibaly;music of Africa
mariam coulibaly;music of Africa
kassoum coulibaly;music of Africa
oudou coulibaly;music of Africa
alaye diarra coulibaly;music of Africa
fitzroy cotterell;reggae
hassan hamra;reggae
prezident brown;reggae
mohammed hamra;reggae
abdel fetah hamra;reggae
cleveland christopher neune;reggae
mounia hamra;reggae
malika boudrouz;reggae
peter morgan;reggae
denroy morgan;reggae
mojo morgan;reggae
roy morgan;reggae
nakhamyah morgan;reggae
mitchun chin;reggae
neville moulton;reggae
joseph miller;reggae
chanda bailey;reggae
anthony b;reggae
renee davis;reggae
angel shalome;reggae
clynton rowe;reggae
